Algoritmo,Tamano_Matriz,Num_Hilos,Repeticion,Tiempo_usec
mmFilasOpenMP,1500,2,11,1689092
mmFilasOpenMP,1500,2,12,1736037
mmFilasOpenMP,1500,2,13,1692089
mmFilasOpenMP,1500,2,14,1697816
mmFilasOpenMP,1500,2,15,1636504
mmFilasOpenMP,1500,2,16,1677021
mmFilasOpenMP,1500,2,17,1622900
mmFilasOpenMP,1500,2,18,1755486
mmFilasOpenMP,1500,2,19,1629090
mmFilasOpenMP,1500,2,20,1761409
mmFilasOpenMP,1500,2,21,1625895
mmFilasOpenMP,1500,2,22,1685738
mmFilasOpenMP,1500,2,23,1789267
mmFilasOpenMP,1500,2,24,1659306
mmFilasOpenMP,1500,2,25,1742985
mmFilasOpenMP,1500,2,26,1782959
mmFilasOpenMP,1500,2,27,1686386
mmFilasOpenMP,1500,2,28,1577749
mmFilasOpenMP,1500,2,29,1709913
mmFilasOpenMP,1500,2,30,1812777
mmFilasOpenMP,1500,4,1,893226
mmFilasOpenMP,1500,4,2,863669
mmFilasOpenMP,1500,4,3,896187
mmFilasOpenMP,1500,4,4,900031
mmFilasOpenMP,1500,4,5,859642
mmFilasOpenMP,1500,4,6,838475
mmFilasOpenMP,1500,4,7,936669
mmFilasOpenMP,1500,4,8,940748
mmFilasOpenMP,1500,4,9,891678
mmFilasOpenMP,1500,4,10,890073
mmFilasOpenMP,1500,4,11,877879
mmFilasOpenMP,1500,4,12,887803
mmFilasOpenMP,1500,4,13,829795
mmFilasOpenMP,1500,4,14,907016
mmFilasOpenMP,1500,4,15,831205
mmFilasOpenMP,1500,4,16,865459
mmFilasOpenMP,1500,4,17,830026
mmFilasOpenMP,1500,4,18,843532
mmFilasOpenMP,1500,4,19,949937
mmFilasOpenMP,1500,4,20,837872
mmFilasOpenMP,1500,4,21,858788
mmFilasOpenMP,1500,4,22,898061
mmFilasOpenMP,1500,4,23,850576
mmFilasOpenMP,1500,4,24,893240
mmFilasOpenMP,1500,4,25,957357
mmFilasOpenMP,1500,4,26,949027
mmFilasOpenMP,1500,4,27,899431
mmFilasOpenMP,1500,4,28,902088
mmFilasOpenMP,1500,4,29,892454
mmFilasOpenMP,1500,4,30,880810
mmFilasOpenMP,1500,8,1,883896
mmFilasOpenMP,1500,8,2,864769
mmFilasOpenMP,1500,8,3,837715
mmFilasOpenMP,1500,8,4,842942
mmFilasOpenMP,1500,8,5,885580
mmFilasOpenMP,1500,8,6,853230
mmFilasOpenMP,1500,8,7,825022
mmFilasOpenMP,1500,8,8,844598
mmFilasOpenMP,1500,8,9,864954
mmFilasOpenMP,1500,8,10,870043
mmFilasOpenMP,1500,8,11,835336
mmFilasOpenMP,1500,8,12,823226
mmFilasOpenMP,1500,8,13,837500
mmFilasOpenMP,1500,8,14,869972
mmFilasOpenMP,1500,8,15,868806
mmFilasOpenMP,1500,8,16,874274
mmFilasOpenMP,1500,8,17,867533
mmFilasOpenMP,1500,8,18,854508
mmFilasOpenMP,1500,8,19,907919
mmFilasOpenMP,1500,8,20,930784
mmFilasOpenMP,1500,8,21,846052
mmFilasOpenMP,1500,8,22,855556
mmFilasOpenMP,1500,8,23,829645
mmFilasOpenMP,1500,8,24,852608
mmFilasOpenMP,1500,8,25,847767
mmFilasOpenMP,1500,8,26,840886
mmFilasOpenMP,1500,8,27,882064
mmFilasOpenMP,1500,8,28,830606
mmFilasOpenMP,1500,8,29,838925
mmFilasOpenMP,1500,8,30,900698
mmFilasOpenMP,1500,12,1,863545
mmFilasOpenMP,1500,12,2,853636
mmFilasOpenMP,1500,12,3,864331
mmFilasOpenMP,1500,12,4,835737
mmFilasOpenMP,1500,12,5,844022
mmFilasOpenMP,1500,12,6,839095
mmFilasOpenMP,1500,12,7,821295
mmFilasOpenMP,1500,12,8,866021
mmFilasOpenMP,1500,12,9,875030
mmFilasOpenMP,1500,12,10,856058
mmFilasOpenMP,1500,12,11,874146
mmFilasOpenMP,1500,12,12,854445
mmFilasOpenMP,1500,12,13,867541
mmFilasOpenMP,1500,12,14,945958
mmFilasOpenMP,1500,12,15,874574
mmFilasOpenMP,1500,12,16,843214
mmFilasOpenMP,1500,12,17,893257
mmFilasOpenMP,1500,12,18,843848
mmFilasOpenMP,1500,12,19,845682
mmFilasOpenMP,1500,12,20,856234
mmFilasOpenMP,1500,12,21,842062
mmFilasOpenMP,1500,12,22,831979
mmFilasOpenMP,1500,12,23,835359
mmFilasOpenMP,1500,12,24,845693
mmFilasOpenMP,1500,12,25,819150
mmFilasOpenMP,1500,12,26,841408
mmFilasOpenMP,1500,12,27,835001
mmFilasOpenMP,1500,12,28,823107
mmFilasOpenMP,1500,12,29,906694
mmFilasOpenMP,1500,12,30,854266
mmFilasOpenMP,1500,16,1,815595
mmFilasOpenMP,1500,16,2,845083
mmFilasOpenMP,1500,16,3,863534
mmFilasOpenMP,1500,16,4,830829
mmFilasOpenMP,1500,16,5,842905
mmFilasOpenMP,1500,16,6,853864
mmFilasOpenMP,1500,16,7,848146
mmFilasOpenMP,1500,16,8,846862
mmFilasOpenMP,1500,16,9,853928
mmFilasOpenMP,1500,16,10,826064
mmFilasOpenMP,1500,16,11,828307
mmFilasOpenMP,1500,16,12,853366
mmFilasOpenMP,1500,16,13,828210
mmFilasOpenMP,1500,16,14,927969
mmFilasOpenMP,1500,16,15,820894
mmFilasOpenMP,1500,16,16,827388
mmFilasOpenMP,1500,16,17,846957
mmFilasOpenMP,1500,16,18,864188
mmFilasOpenMP,1500,16,19,837127
mmFilasOpenMP,1500,16,20,825898
mmFilasOpenMP,1500,16,21,836990
mmFilasOpenMP,1500,16,22,864694
mmFilasOpenMP,1500,16,23,835259
mmFilasOpenMP,1500,16,24,813592
mmFilasOpenMP,1500,16,25,866649
mmFilasOpenMP,1500,16,26,846505
mmFilasOpenMP,1500,16,27,828377
mmFilasOpenMP,1500,16,28,839267
mmFilasOpenMP,1500,16,29,844631
mmFilasOpenMP,1500,16,30,848633
