Algoritmo,Tamano_Matriz,Num_Hilos,Repeticion,Tiempo_usec
mmFilasOpenMP,1500,2,24,2710853
mmFilasOpenMP,1500,2,25,2672076
mmFilasOpenMP,1500,2,26,2679643
mmFilasOpenMP,1500,2,27,2673511
mmFilasOpenMP,1500,2,28,2693578
mmFilasOpenMP,1500,2,29,2685475
mmFilasOpenMP,1500,2,30,2678671
mmFilasOpenMP,1500,4,1,1343388
mmFilasOpenMP,1500,4,2,1333475
mmFilasOpenMP,1500,4,3,1333420
mmFilasOpenMP,1500,4,4,1354176
mmFilasOpenMP,1500,4,5,1333646
mmFilasOpenMP,1500,4,6,1323498
mmFilasOpenMP,1500,4,7,1331625
mmFilasOpenMP,1500,4,8,1331282
mmFilasOpenMP,1500,4,9,1343967
mmFilasOpenMP,1500,4,10,1358861
mmFilasOpenMP,1500,4,11,1339285
mmFilasOpenMP,1500,4,12,1343607
mmFilasOpenMP,1500,4,13,1330860
mmFilasOpenMP,1500,4,14,1328047
mmFilasOpenMP,1500,4,15,1347875
mmFilasOpenMP,1500,4,16,1328171
mmFilasOpenMP,1500,4,17,1329768
mmFilasOpenMP,1500,4,18,1333637
mmFilasOpenMP,1500,4,19,1329734
mmFilasOpenMP,1500,4,20,1342582
mmFilasOpenMP,1500,4,21,1633910
mmFilasOpenMP,1500,4,22,1726777
mmFilasOpenMP,1500,4,23,1337307
mmFilasOpenMP,1500,4,24,1329134
mmFilasOpenMP,1500,4,25,1339868
mmFilasOpenMP,1500,4,26,1355506
mmFilasOpenMP,1500,4,27,1330905
mmFilasOpenMP,1500,4,28,1319006
mmFilasOpenMP,1500,4,29,1322976
mmFilasOpenMP,1500,4,30,1348023
mmFilasOpenMP,1500,8,1,1338146
mmFilasOpenMP,1500,8,2,1294527
mmFilasOpenMP,1500,8,3,1336621
mmFilasOpenMP,1500,8,4,1331323
mmFilasOpenMP,1500,8,5,1343798
mmFilasOpenMP,1500,8,6,1270667
mmFilasOpenMP,1500,8,7,1313184
mmFilasOpenMP,1500,8,8,1361126
mmFilasOpenMP,1500,8,9,1252235
mmFilasOpenMP,1500,8,10,1333375
mmFilasOpenMP,1500,8,11,1336292
mmFilasOpenMP,1500,8,12,1300770
mmFilasOpenMP,1500,8,13,1339243
mmFilasOpenMP,1500,8,14,1237217
mmFilasOpenMP,1500,8,15,1280161
mmFilasOpenMP,1500,8,16,1319636
mmFilasOpenMP,1500,8,17,1317152
mmFilasOpenMP,1500,8,18,1336495
mmFilasOpenMP,1500,8,19,1347703
mmFilasOpenMP,1500,8,20,1323915
mmFilasOpenMP,1500,8,21,1336519
mmFilasOpenMP,1500,8,22,1307765
mmFilasOpenMP,1500,8,23,1237552
mmFilasOpenMP,1500,8,24,1320716
mmFilasOpenMP,1500,8,25,1321874
mmFilasOpenMP,1500,8,26,1329609
mmFilasOpenMP,1500,8,27,1331300
mmFilasOpenMP,1500,8,28,1315766
mmFilasOpenMP,1500,8,29,1167384
mmFilasOpenMP,1500,8,30,1326913
mmFilasOpenMP,1500,12,1,1365754
mmFilasOpenMP,1500,12,2,1357100
mmFilasOpenMP,1500,12,3,1322150
mmFilasOpenMP,1500,12,4,1268686
mmFilasOpenMP,1500,12,5,1321612
mmFilasOpenMP,1500,12,6,1325560
mmFilasOpenMP,1500,12,7,1285652
mmFilasOpenMP,1500,12,8,1344137
mmFilasOpenMP,1500,12,9,1332110
mmFilasOpenMP,1500,12,10,1236701
mmFilasOpenMP,1500,12,11,1241701
mmFilasOpenMP,1500,12,12,1344994
mmFilasOpenMP,1500,12,13,1248146
mmFilasOpenMP,1500,12,14,1306625
mmFilasOpenMP,1500,12,15,1346181
mmFilasOpenMP,1500,12,16,1325342
mmFilasOpenMP,1500,12,17,1336258
mmFilasOpenMP,1500,12,18,1325251
mmFilasOpenMP,1500,12,19,1234269
mmFilasOpenMP,1500,12,20,1336333
mmFilasOpenMP,1500,12,21,1338513
mmFilasOpenMP,1500,12,22,1289243
mmFilasOpenMP,1500,12,23,1324786
mmFilasOpenMP,1500,12,24,1366328
mmFilasOpenMP,1500,12,25,1358765
mmFilasOpenMP,1500,12,26,1329250
mmFilasOpenMP,1500,12,27,1350898
mmFilasOpenMP,1500,12,28,1240614
mmFilasOpenMP,1500,12,29,1228895
mmFilasOpenMP,1500,12,30,1325255
mmFilasOpenMP,1500,16,1,1247437
mmFilasOpenMP,1500,16,2,1189232
mmFilasOpenMP,1500,16,3,1333407
mmFilasOpenMP,1500,16,4,1325033
mmFilasOpenMP,1500,16,5,1323498
mmFilasOpenMP,1500,16,6,1319917
mmFilasOpenMP,1500,16,7,1287132
mmFilasOpenMP,1500,16,8,1276376
mmFilasOpenMP,1500,16,9,1325736
mmFilasOpenMP,1500,16,10,1318998
mmFilasOpenMP,1500,16,11,1339712
mmFilasOpenMP,1500,16,12,1319739
mmFilasOpenMP,1500,16,13,1332315
mmFilasOpenMP,1500,16,14,1319374
mmFilasOpenMP,1500,16,15,1329051
mmFilasOpenMP,1500,16,16,1222266
mmFilasOpenMP,1500,16,17,1242120
mmFilasOpenMP,1500,16,18,1301575
mmFilasOpenMP,1500,16,19,1296366
mmFilasOpenMP,1500,16,20,1327204
mmFilasOpenMP,1500,16,21,1236389
mmFilasOpenMP,1500,16,22,1327168
mmFilasOpenMP,1500,16,23,1275932
mmFilasOpenMP,1500,16,24,1327156
mmFilasOpenMP,1500,16,25,1251314
mmFilasOpenMP,1500,16,26,1290838
mmFilasOpenMP,1500,16,27,1229543
mmFilasOpenMP,1500,16,28,1318549
mmFilasOpenMP,1500,16,29,1327649
mmFilasOpenMP,1500,16,30,1315526
